	genre	bookID	format	0	1	2	3	4	5	6
9768	['historical fiction', 'romance', 'fantasy', 'fiction', 'historical romance', 'historical', 'france']	39099	paperback	historical fiction	romance	fantasy	fiction	historical romance	historical	france
9769	['poetry', 'african american', 'race', 'literature', 'nonfiction', 'classics', 'politics']	39102	paperback	poetry	african american	race	literature	nonfiction	classics	politics
9770	['history', 'nonfiction', 'italy', 'read for school', 'historical', 'school', 'womens']	39101	paperback	history	nonfiction	italy	read for school	historical	school	womens
9771	['music', 'classics', 'plays', 'drama', 'italian literature', 'art', '18th century']	39103	paperback	music	classics	plays	drama	italian literature	art	18th century
9772	['music', 'conspiracy theories', 'nonfiction', 'biography', 'politics', 'history']	39124	paperback	music	conspiracy theories	nonfiction	biography	politics	history	
9773	['poetry', 'romance', 'nonfiction', 'african american', 'classics', 'love', 'lgbt']	39105	hardcover	poetry	romance	nonfiction	african american	classics	love	lgbt
9774	['picture books', 'biography', 'history', 'childrens', 'nonfiction', 'african american', 'cultural']	39106	hardcover	picture books	biography	history	childrens	nonfiction	african american	cultural
9775	['cooking', 'cookbooks']	39141	hardcover	cooking	cookbooks					
9776	['mystery', 'historical fiction', 'historical', 'historical mystery', 'fiction', 'regency', 'mystery thriller']	39149	paperback	mystery	historical fiction	historical	historical mystery	fiction	regency	mystery thriller
9777	['self help', 'nonfiction', 'psychology', 'health', 'food', 'personal development', 'mental health']	39175	paperback	self help	nonfiction	psychology	health	food	personal development	mental health
9778	['self help', 'personal development', 'business']	39177	paperback	self help	personal development	business				
9779	['health', 'psychology', 'self help']	39181	paperback	health	psychology	self help				
9780	['nonfiction', 'self help', 'psychology', 'health', 'food']	39173	paperback	nonfiction	self help	psychology	health	food		
9781	['fiction', 'short stories', 'poetry', 'classics', 'american', 'literature', 'the united states of america']	39191	paperback	fiction	short stories	poetry	classics	american	literature	the united states of america
9782	[]	39180	paperback							
9783	[]	39201	paperback							
9784	['nonfiction', 'history', 'biography', 'middle grade', 'social justice', 'childrens', 'african american']	39213	hardcover	nonfiction	history	biography	middle grade	social justice	childrens	african american
9785	['fiction', 'magical realism', 'historical fiction', 'humor', 'novels', 'literature', 'classics']	39242	paperback	fiction	magical realism	historical fiction	humor	novels	literature	classics
9786	['fiction', 'magical realism', 'literature', 'novels', 'westerns', 'american', '20th century']	39245	paperback	fiction	magical realism	literature	novels	westerns	american	20th century
9787	['childrens', 'fiction', 'picture books', 'fantasy', 'pirates', 'poetry', 'humor']	39266	hardcover	childrens	fiction	picture books	fantasy	pirates	poetry	humor
9788	['vampires', 'urban fantasy', 'paranormal', 'fantasy', 'paranormal romance', 'horror', 'romance']	39302	paperback	vampires	urban fantasy	paranormal	fantasy	paranormal romance	horror	romance
9789	['vampires', 'urban fantasy', 'paranormal', 'fantasy', 'paranormal romance', 'horror', 'romance']	39303	paperback	vampires	urban fantasy	paranormal	fantasy	paranormal romance	horror	romance
9790	['vampires', 'paranormal', 'fantasy', 'urban fantasy', 'paranormal romance', 'romance', 'fiction']	39304	paperback	vampires	paranormal	fantasy	urban fantasy	paranormal romance	romance	fiction
9791	['biography', 'nonfiction', 'reference', 'history']	39286	paperback	biography	nonfiction	reference	history			
9792	['vampires', 'urban fantasy', 'paranormal', 'fantasy', 'horror', 'romance', 'paranormal romance']	39305	paperback	vampires	urban fantasy	paranormal	fantasy	horror	romance	paranormal romance
9793	['vampires', 'urban fantasy', 'paranormal', 'fantasy', 'paranormal romance', 'horror', 'romance']	39306	paperback	vampires	urban fantasy	paranormal	fantasy	paranormal romance	horror	romance
9794	['vampires', 'paranormal', 'urban fantasy', 'fantasy', 'paranormal romance', 'romance', 'horror']	39307	paperback	vampires	paranormal	urban fantasy	fantasy	paranormal romance	romance	horror
9795	[]	39311	paperback							
9796	['vampires', 'paranormal', 'fantasy', 'urban fantasy', 'paranormal romance', 'fiction', 'romance']	39309	paperback	vampires	paranormal	fantasy	urban fantasy	paranormal romance	fiction	romance
9797	['vampires', 'paranormal', 'fantasy', 'urban fantasy', 'paranormal romance', 'fiction', 'romance']	39308	paperback	vampires	paranormal	fantasy	urban fantasy	paranormal romance	fiction	romance
9798	[]	39315	paperback							
9799	[]	39317	paperback							
9800	['cookbooks', 'cooking', 'nonfiction', 'food']	39339	paperback	cookbooks	cooking	nonfiction	food			
9801	['mystery', 'cozy mystery', 'dogs', 'fiction', 'animals']	39358	paperback	mystery	cozy mystery	dogs	fiction	animals		
9802	['mystery', 'fiction', 'cozy mystery', 'dogs', 'animals']	39357	paperback	mystery	fiction	cozy mystery	dogs	animals		
9803	['young adult', 'romance', 'contemporary', 'chick lit', 'fiction', 'realistic fiction']	39347	paperback	young adult	romance	contemporary	chick lit	fiction	realistic fiction	
9804	['vampires', 'young adult', 'paranormal', 'fantasy', 'romance', 'paranormal romance', 'supernatural']	39346	paperback	vampires	young adult	paranormal	fantasy	romance	paranormal romance	supernatural
9805	['mystery', 'dogs', 'cozy mystery', 'animals', 'fiction']	39359	paperback	mystery	dogs	cozy mystery	animals	fiction		
9806	['mystery', 'cozy mystery', 'dogs', 'animals', 'fiction']	39361	paperback	mystery	cozy mystery	dogs	animals	fiction		
9807	['mystery', 'cozy mystery', 'fiction', 'romance', 'cooking', 'chick lit', 'mystery thriller']	39360	paperback	mystery	cozy mystery	fiction	romance	cooking	chick lit	mystery thriller
9808	['mystery', 'dogs', 'cozy mystery', 'animals', 'fiction', 'crime', 'suspense']	39363	paperback	mystery	dogs	cozy mystery	animals	fiction	crime	suspense
9809	[]	39382	hardcover							
9810	['mystery', 'fiction', 'thriller', 'italy', 'historical fiction', 'crime', 'historical']	39392	paperback	mystery	fiction	thriller	italy	historical fiction	crime	historical
9811	['historical romance', 'romance', 'historical', 'medieval', 'medieval romance', 'historical fiction', 'scotland']	39396	paperback	historical romance	romance	historical	medieval	medieval romance	historical fiction	scotland
9812	['historical romance', 'romance', 'historical', 'medieval', 'historical fiction', 'medieval romance', 'humor']	39397	paperback	historical romance	romance	historical	medieval	historical fiction	medieval romance	humor
9813	['historical romance', 'romance', 'historical', 'medieval', 'medieval romance', 'historical fiction', 'humor']	39398	paperback	historical romance	romance	historical	medieval	medieval romance	historical fiction	humor
9814	['historical romance', 'romance', 'historical', 'medieval', 'humor', 'historical fiction', 'medieval romance']	39399	paperback	historical romance	romance	historical	medieval	humor	historical fiction	medieval romance
9815	['mystery', 'cozy mystery', 'animals', 'cats', 'mystery thriller', 'fiction']	39365	paperback	mystery	cozy mystery	animals	cats	mystery thriller	fiction	
9816	['historical romance', 'romance', 'historical', 'historical fiction', 'medieval', 'fiction', 'medieval romance']	39401	paperback	historical romance	romance	historical	historical fiction	medieval	fiction	medieval romance
9817	['historical romance', 'romance', 'historical', 'medieval', 'historical fiction', 'fiction', 'medieval romance']	39400	paperback	historical romance	romance	historical	medieval	historical fiction	fiction	medieval romance
9818	['historical romance', 'romance', 'historical', 'historical fiction', 'regency', 'fiction', 'regency romance']	39402	paperback	historical romance	romance	historical	historical fiction	regency	fiction	regency romance
9819	['historical romance', 'romance', 'historical', 'regency', 'historical fiction', 'humor', 'fiction']	39403	paperback	historical romance	romance	historical	regency	historical fiction	humor	fiction
9820	[]	39418	hardcover							
9821	['history', 'nonfiction', 'asia', 'politics', 'historical', 'world history', 'international relations']	39433	paperback	history	nonfiction	asia	politics	historical	world history	international relations
9822	['comics', 'graphic novels', 'fiction']	39440	paperback	comics	graphic novels	fiction				
9823	['comics', 'fiction', 'graphic novels']	39441	paperback	comics	fiction	graphic novels				
9824	['graphic novels', 'comics', 'superman', 'dc comics', 'superheroes', 'fiction', 'graphic novels comics']	39444	hardcover	graphic novels	comics	superman	dc comics	superheroes	fiction	graphic novels comics
9825	['historical fiction', 'childrens', 'fiction', 'medieval', 'middle grade', 'historical', 'school']	39470	paperback	historical fiction	childrens	fiction	medieval	middle grade	historical	school
9826	['graphic novels', 'erotica', 'crime', 'noir', 'horror', 'fiction', 'comics']	39442	paperback	graphic novels	erotica	crime	noir	horror	fiction	comics
9827	['nonfiction', 'childrens', 'history', 'picture books']	39473	hardcover	nonfiction	childrens	history	picture books			
9828	['nonfiction', 'science', 'childrens', 'history', 'art']	39476	hardcover	nonfiction	science	childrens	history	art		
9829	['mystery', 'fiction', 'crime', 'humor', 'mystery thriller', 'detective', 'new york']	39501	paperback	mystery	fiction	crime	humor	mystery thriller	detective	new york
9830	['mystery', 'fiction', 'crime', 'thriller', 'short stories', 'mystery thriller', 'humor']	39503	hardcover	mystery	fiction	crime	thriller	short stories	mystery thriller	humor
9831	['mystery', 'fiction', 'crime', 'humor', 'detective', 'mystery thriller', 'thriller']	39505	paperback	mystery	fiction	crime	humor	detective	mystery thriller	thriller
9832	['mystery', 'crime', 'noir', 'fiction', 'mystery thriller', 'thriller', 'pulp']	39504	paperback	mystery	crime	noir	fiction	mystery thriller	thriller	pulp
9833	['mystery', 'fiction', 'crime', 'humor', 'mystery thriller', 'detective', 'audiobook']	39506	paperback	mystery	fiction	crime	humor	mystery thriller	detective	audiobook
9834	['mystery', 'crime', 'fiction', 'detective', 'noir', 'thriller', 'mystery thriller']	39508	paperback	mystery	crime	fiction	detective	noir	thriller	mystery thriller
9835	['writing', 'nonfiction', 'reference', 'how to', 'art', 'self help']	39509	paperback	writing	nonfiction	reference	how to	art	self help	
9836	['mystery', 'fiction', 'humor', 'crime', 'detective', 'mystery thriller', 'new york']	39510	paperback	mystery	fiction	humor	crime	detective	mystery thriller	new york
9837	['mystery', 'middle grade', 'young adult', 'paranormal', 'childrens', 'fiction', 'fantasy']	39518	paperback	mystery	middle grade	young adult	paranormal	childrens	fiction	fantasy
9838	['aviation', 'business', 'nonfiction', 'economics', 'aeroplanes']	39526	hardcover	aviation	business	nonfiction	economics	aeroplanes		
9839	['fiction', 'short stories', 'jewish']	39535	paperback	fiction	short stories	jewish				
9840	['cookbooks', 'cooking', 'food', 'nonfiction', 'reference', 'food and drink', 'foodie']	39539	hardcover	cookbooks	cooking	food	nonfiction	reference	food and drink	foodie
9841	['cookbooks', 'cooking', 'food', 'nonfiction', 'reference', 'foodie', 'culinary']	39541	hardcover	cookbooks	cooking	food	nonfiction	reference	foodie	culinary
9842	[]	39571	paperback							
9843	['cookbooks', 'cooking', 'food', 'nonfiction', 'reference', 'foodie', 'culinary']	39542	paperback	cookbooks	cooking	food	nonfiction	reference	foodie	culinary
